User:	Louis	
Date:	:05/11/2013	
Time:	09:35
Sample details:	Immerseed in DI water 1 minute, dried with N2 gun (3days later)	
Vsd: 3.500 (mV)
Start Vg: 2000.000 (mV)
Stop Vg: -6000.000 (mV)
Vg step: 1.000 (mV)

2.000000E+3	1.743379E-2	3.500000E+0	1.545764E+1
1.999000E+3	-7.128028E-2	3.500000E+0	1.545405E+1
1.998000E+3	-6.668866E-2	3.500000E+0	1.546244E+1
1.997000E+3	-3.277854E-2	3.500000E+0	1.548879E+1
1.996000E+3	3.827660E-3	3.500000E+0	1.551046E+1
1.995000E+3	-6.239201E-2	3.500000E+0	1.549313E+1
1.994000E+3	6.439294E-3	3.500000E+0	1.552480E+1
1.993000E+3	2.547959E-2	3.500000E+0	1.547188E+1
1.992000E+3	-7.536642E-2	3.500000E+0	1.553892E+1
1.991000E+3	8.924667E-3	3.500000E+0	1.551713E+1
1.990000E+3	-2.418514E-2	3.500000E+0	1.547606E+1
1.989000E+3	-2.035189E-2	3.500000E+0	1.553694E+1
1.988000E+3	-4.389945E-2	3.500000E+0	1.550018E+1
1.987000E+3	-1.230609E-2	3.500000E+0	1.549271E+1
1.986000E+3	-5.666315E-2	3.500000E+0	1.551350E+1
1.985000E+3	-8.996970E-5	3.500000E+0	1.547433E+1
1.984000E+3	-6.668875E-2	3.500000E+0	1.553087E+1
1.983000E+3	-8.991419E-5	3.500000E+0	1.548133E+1
1.982000E+3	-5.657887E-2	3.500000E+0	1.555148E+1
1.981000E+3	-7.335410E-3	3.500000E+0	1.547210E+1
1.980000E+3	-4.596356E-2	3.500000E+0	1.552138E+1
1.979000E+3	-2.325834E-2	3.500000E+0	1.545186E+1
1.978000E+3	-2.919799E-2	3.500000E+0	1.551295E+1
1.977000E+3	7.618906E-3	3.500000E+0	1.549608E+1
1.976000E+3	-6.879498E-2	3.500000E+0	1.552548E+1
1.975000E+3	1.928731E-2	3.500000E+0	1.553774E+1
1.974000E+3	8.334958E-3	3.500000E+0	1.547598E+1
1.973000E+3	-4.701657E-2	3.500000E+0	1.553610E+1
1.972000E+3	-2.763935E-2	3.500000E+0	1.546160E+1
1.971000E+3	-1.205329E-2	3.500000E+0	1.550794E+1
1.970000E+3	-3.913928E-2	3.500000E+0	1.548269E+1
1.969000E+3	-7.251144E-3	3.500000E+0	1.550680E+1
1.968000E+3	-5.165023E-2	3.500000E+0	1.549635E+1
